year.id,year.display-label,hisp.id,hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac_sex0_age999,bac_sex0_age999,iac_sex0_age999,aac_sex0_age999,nac_sex0_age999,wac_sex0_age0to17,bac_sex0_age0to17,iac_sex0_age0to17,aac_sex0_age0to17,nac_sex0_age0to17,wac_sex0_age18to64,bac_sex0_age18to64,iac_sex0_age18to64,aac_sex0_age18to64,nac_sex0_age18to64,wac_sex0_age65plus,bac_sex0_age65plus,iac_sex0_age65plus,aac_sex0_age65plus,nac_sex0_age65plus
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US08,08,Colorado,3617868,226148,64167,175068,12063,756245,71719,17463,51761,4123,2394038,139289,42477,111736,7529,467585,15140,4227,11571,411
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US08,08,Colorado,4571762,261521,132818,190738,16824,1098247,89201,42738,59032,6127,2954819,156617,82981,119747,10176,518696,15703,7099,11959,521
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US08,08,Colorado,958873,35679,69112,15820,4835,343320,17559,25391,7324,2024,563870,17545,40818,8103,2701,51683,575,2903,393,110
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US08,08,Colorado,3628459,227752,64437,176836,12178,756092,71947,17413,52122,4164,2400887,140566,42724,112963,7602,471480,15239,4300,11751,412
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US08,08,Colorado,4587332,263431,133549,192656,17013,1099412,89506,42804,59446,6188,2964757,158111,83542,121066,10303,523163,15814,7203,12144,522
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US08,08,Colorado,979432,36567,70339,16233,4942,346829,17752,25486,7404,2027,578172,18168,41850,8399,2795,54431,647,3003,430,120
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US08,08,Colorado,3667616,233437,65631,183298,12725,755636,72609,17421,53528,4314,2422952,144881,43603,117250,7966,489028,15947,4607,12520,445
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US08,08,Colorado,4647048,270004,135970,199531,17667,1102465,90361,42907,60932,6341,3001124,163049,85453,125649,10761,543459,16594,7610,12950,565
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US08,08,Colorado,998669,37518,71542,16670,5107,348984,17888,25561,7495,2035,591770,18930,42829,8701,2940,57915,700,3152,474,132
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US08,08,Colorado,3708047,240347,66814,189816,13319,755338,73708,17253,54674,4429,2433020,149752,44459,121695,8386,519689,16887,5102,13447,504
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US08,08,Colorado,4706716,277865,138356,206486,18426,1104322,91596,42814,62169,6464,3024790,168682,87288,130396,11326,577604,17587,8254,13921,636
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US08,08,Colorado,1019150,38575,73229,17255,5269,351620,18174,25963,7652,2054,606296,19658,43930,9088,3068,61234,743,3336,515,147
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US08,08,Colorado,3752380,247473,68089,197628,13824,755466,75114,17286,56211,4518,2449463,154496,45264,126902,8747,547451,17863,5539,14515,559
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US08,08,Colorado,4771530,286048,141318,214883,19093,1107086,93288,43249,63863,6572,3055759,174154,89194,135990,11815,608685,18606,8875,15030,706
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US08,08,Colorado,1042509,39954,74983,17757,5406,355577,18610,26298,7791,2102,622259,20535,45088,9427,3141,64673,809,3597,539,163
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US08,08,Colorado,3797473,255358,69317,206196,14411,757151,76780,17435,57846,4641,2465953,159739,45889,132790,9144,574369,18839,5993,15560,626
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US08,08,Colorado,4839982,295312,144300,223953,19817,1112728,95390,43733,65637,6743,3088212,180274,90977,142217,12285,639042,19648,9590,16099,789
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US08,08,Colorado,1068750,41776,76952,18446,5623,359658,19189,26763,8091,2171,640916,21686,46321,9786,3275,68176,901,3868,569,177
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US08,08,Colorado,3855642,262522,71198,215961,15100,760578,78136,17672,59922,4796,2494478,164612,47024,139345,9608,600586,19774,6502,16694,696
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US08,08,Colorado,4924392,304298,148150,234407,20723,1120236,97325,44435,68013,6967,3135394,186298,93345,149131,12883,668762,20675,10370,17263,873
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US09,09,Connecticut,409061,64926,15378,6010,3263,133143,27073,5371,2245,915,255974,36037,9517,3585,2258,19944,1816,490,180,90
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US09,09,Connecticut,2603117,368929,22416,154280,3601,527736,106806,6456,43899,967,1629891,231402,14062,101821,2407,445490,30721,1898,8560,227
cen42010,"April 1, 2010 Census",totpop,Total,0400000US09,09,Connecticut,3012178,433855,37794,160290,6864,660879,133879,11827,46144,1882,1885865,267439,23579,105406,4665,465434,32537,2388,8740,317
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US09,09,Connecticut,409066,64926,15378,6010,3263,133144,27073,5371,2245,915,255978,36037,9517,3585,2258,19944,1816,490,180,90
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US09,09,Connecticut,2603131,368932,22416,154283,3601,527742,106806,6456,43901,967,1629898,231405,14062,101822,2407,445491,30721,1898,8560,227
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US09,09,Connecticut,3012197,433858,37794,160293,6864,660886,133879,11827,46146,1882,1885876,267442,23579,105407,4665,465435,32537,2388,8740,317
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US09,09,Connecticut,412250,65263,15392,6279,3411,133896,27121,5376,2252,911,258056,36289,9515,3842,2411,20298,1853,501,185,89
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US09,09,Connecticut,2602378,370076,22450,156128,3687,524624,106585,6459,44220,968,1631387,232514,14087,103180,2493,446367,30977,1904,8728,226
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US09,09,Connecticut,3014628,435339,37842,162407,7098,658520,133706,11835,46472,1879,1889443,268803,23602,107022,4904,466665,32830,2405,8913,315
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US09,09,Connecticut,426448,67278,15852,6437,3476,137261,27274,5324,2281,896,267407,37978,9972,3949,2480,21780,2026,556,207,100
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US09,09,Connecticut,2587168,374413,22607,162153,3773,512440,105889,6505,45410,993,1625170,236460,14135,107258,2546,449558,32064,1967,9485,234
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US09,09,Connecticut,3013616,441691,38459,168590,7249,649701,133163,11829,47691,1889,1892577,274438,24107,111207,5026,471338,34090,2523,9692,334
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US09,09,Connecticut,438687,68882,16355,6572,3547,140272,27285,5380,2315,869,275109,39415,10364,4036,2560,23306,2182,611,221,118
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US09,09,Connecticut,2568492,378450,22776,167765,3860,499445,105146,6466,46198,1016,1606668,239777,14231,111153,2596,462379,33527,2079,10414,248
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US09,09,Connecticut,3007179,447332,39131,174337,7407,639717,132431,11846,48513,1885,1881777,279192,24595,115189,5156,485685,35709,2690,10635,366
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US09,09,Connecticut,451052,70796,16897,6704,3582,142836,27401,5449,2350,855,283433,41031,10785,4132,2608,24783,2364,663,222,119
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US09,09,Connecticut,2549054,383886,23076,172399,3962,486363,104702,6451,46945,1037,1591792,244223,14424,114167,2675,470899,34961,2201,11287,250
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US09,09,Connecticut,3000106,454682,39973,179103,7544,629199,132103,11900,49295,1892,1875225,285254,25209,118299,5283,495682,37325,2864,11509,369
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US09,09,Connecticut,462473,72908,17420,6863,3720,145360,27823,5552,2388,881,290898,42604,11170,4230,2713,26215,2481,698,245,126
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US09,09,Connecticut,2525133,387643,23033,177615,4027,473626,104421,6365,47628,1060,1574348,246869,14387,117730,2704,477159,36353,2281,12257,263
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US09,09,Connecticut,2987606,460551,40453,184478,7747,618986,132244,11917,50016,1941,1865246,289473,25557,121960,5417,503374,38834,2979,12502,389
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US09,09,Connecticut,473242,75265,18042,7016,3843,147107,28559,5671,2444,893,298336,44068,11595,4308,2811,27799,2638,776,264,139
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US09,09,Connecticut,2500213,391613,22920,182339,4085,460735,103806,6166,48095,1064,1554518,249980,14373,120939,2741,484960,37827,2381,13305,280
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US09,09,Connecticut,2973455,466878,40962,189355,7928,607842,132365,11837,50539,1957,1852854,294048,25968,125247,5552,512759,40465,3157,13569,419
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US10,10,Delaware,60007,10584,4052,930,564,21598,4801,1603,411,211,36230,5573,2378,498,331,2179,210,71,21,22
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US10,10,Delaware,602566,199085,7707,33144,859,118283,59391,2001,8883,269,376729,122959,4864,21900,525,107554,16735,842,2361,65
cen42010,"April 1, 2010 Census",totpop,Total,0400000US10,10,Delaware,662573,209669,11759,34074,1423,139881,64192,3604,9294,480,412959,128532,7242,22398,856,109733,16945,913,2382,87
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US10,10,Delaware,60007,10584,4052,930,564,21598,4801,1603,411,211,36230,5573,2378,498,331,2179,210,71,21,22
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US10,10,Delaware,602568,199085,7707,33144,859,118283,59391,2001,8883,269,376729,122959,4864,21900,525,107556,16735,842,2361,65
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US10,10,Delaware,662575,209669,11759,34074,1423,139881,64192,3604,9294,480,412959,128532,7242,22398,856,109735,16945,913,2382,87
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US10,10,Delaware,60460,10651,4048,937,572,21753,4802,1586,413,213,36490,5630,2390,499,339,2217,219,72,25,20
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US10,10,Delaware,602937,199875,7728,33440,879,117913,59405,2000,8934,272,376933,123549,4879,22105,538,108091,16921,849,2401,69
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US10,10,Delaware,663397,210526,11776,34377,1451,139666,64207,3586,9347,485,413423,129179,7269,22604,877,110308,17140,921,2426,89
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US10,10,Delaware,62828,10929,4098,953,601,22534,4799,1538,412,220,37892,5874,2483,504,349,2402,256,77,37,32
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US10,10,Delaware,604385,202948,7861,35024,906,116636,59269,1988,9274,280,377472,125949,4976,23125,555,110277,17730,897,2625,71
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US10,10,Delaware,667213,213877,11959,35977,1507,139170,64068,3526,9686,500,415364,131823,7459,23629,904,112679,17986,974,2662,103
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US10,10,Delaware,64877,11195,4122,985,626,23327,4756,1524,410,217,38927,6132,2509,536,368,2623,307,89,39,41
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US10,10,Delaware,607165,205935,7952,36750,958,115534,59230,1948,9597,294,376059,127852,5036,24237,586,115572,18853,968,2916,78
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US10,10,Delaware,672042,217130,12074,37735,1584,138861,63986,3472,10007,511,414986,133984,7545,24773,954,118195,19160,1057,2955,119
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US10,10,Delaware,66644,11335,4153,1041,637,23786,4725,1507,434,216,40028,6296,2544,563,383,2830,314,102,44,38
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US10,10,Delaware,609383,208935,8085,38370,1004,113943,58874,1922,9855,310,374757,129906,5112,25271,611,120683,20155,1051,3244,83
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US10,10,Delaware,676027,220270,12238,39411,1641,137729,63599,3429,10289,526,414785,136202,7656,25834,994,123513,20469,1153,3288,121
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US10,10,Delaware,68684,11682,4316,1090,658,24381,4797,1568,467,204,41235,6546,2632,576,413,3068,339,116,47,41
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US10,10,Delaware,612696,212580,8215,40099,1057,113399,59328,1914,10120,319,374000,131884,5176,26378,648,125297,21368,1125,3601,90
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US10,10,Delaware,681380,224262,12531,41189,1715,137780,64125,3482,10587,523,415235,138430,7808,26954,1061,128365,21707,1241,3648,131
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US10,10,Delaware,70669,12064,4419,1159,658,24945,4890,1612,485,205,42413,6798,2683,628,416,3311,376,124,46,37
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US10,10,Delaware,615841,215941,8279,41633,1100,113193,59576,1913,10317,318,372740,133668,5172,27411,685,129908,22697,1194,3905,97
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US10,10,Delaware,686510,228005,12698,42792,1758,138138,64466,3525,10802,523,415153,140466,7855,28039,1101,133219,23073,1318,3951,134
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US12,12,Florida,3946466,248851,61366,33329,11841,1016293,85082,20288,13403,3915,2512002,147060,38746,18331,7417,418171,16709,2332,1595,509
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US12,12,Florida,11146084,3011347,119107,550042,31575,1948732,902204,28280,138943,8207,6665909,1861972,77984,365631,21116,2531443,247171,12843,45468,2252
cen42010,"April 1, 2010 Census",totpop,Total,0400000US12,12,Florida,15092550,3260198,180473,583371,43416,2965025,987286,48568,152346,12122,9177911,2009032,116730,383962,28533,2949614,263880,15175,47063,2761
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US12,12,Florida,3946849,248898,61368,33330,11842,1016321,85088,20289,13403,3916,2512350,147101,38747,18332,7417,418178,16709,2332,1595,509
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US12,12,Florida,11147466,3012843,119117,550052,31577,1948761,902249,28282,138944,8207,6667166,1863399,77992,365640,21118,2531539,247195,12843,45468,2252
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US12,12,Florida,15094315,3261741,180485,583382,43419,2965082,987337,48571,152347,12123,9179516,2010500,116739,383972,28535,2949717,263904,15175,47063,2761
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US12,12,Florida,3973410,250908,61698,33561,11935,1019340,85744,20287,13518,3945,2531134,148313,39010,18415,7469,422936,16851,2401,1628,521
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US12,12,Florida,11148958,3025376,119797,554463,31594,1941617,901960,28160,139512,8235,6664516,1873533,78497,368432,21077,2542825,249883,13140,46519,2282
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US12,12,Florida,15122368,3276284,181495,588024,43529,2960957,987704,48447,153030,12180,9195650,2021846,117507,386847,28546,2965761,266734,15541,48147,2803
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US12,12,Florida,4095926,262454,63963,35148,12539,1037283,89446,20471,14142,4135,2617247,155379,40794,19289,7854,441396,17629,2698,1717,550
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US12,12,Florida,11182197,3099703,122184,576917,32614,1924894,906122,28037,142297,8501,6674626,1929296,79899,382524,21634,2582677,264285,14248,52096,2479
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US12,12,Florida,15278123,3362157,186147,612065,45153,2962177,995568,48508,156439,12636,9291873,2084675,120693,401813,29488,3024073,281914,16946,53813,3029
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US12,12,Florida,4205364,273841,66295,36902,13212,1054871,93127,20853,14859,4350,2689569,162317,42491,20167,8270,460924,18397,2951,1876,592
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US12,12,Florida,11234274,3160816,124157,598388,33933,1912872,910289,27904,145186,8818,6626518,1970213,80668,395634,22406,2694884,280314,15585,57568,2709
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US12,12,Florida,15439638,3434657,190452,635290,47145,2967743,1003416,48757,160045,13168,9316087,2132530,123159,415801,30676,3155808,298711,18536,59444,3301
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US12,12,Florida,4332205,285416,68282,38551,13761,1072531,96627,21144,15537,4563,2775043,169289,43965,20996,8567,484631,19500,3173,2018,631
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US12,12,Florida,11276538,3210421,125365,620480,34973,1901874,916458,27798,148518,9065,6589876,1999618,80922,408807,22985,2784788,294345,16645,63155,2923
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US12,12,Florida,15608743,3495837,193647,659031,48734,2974405,1013085,48942,164055,13628,9364919,2168907,124887,429803,31552,3269419,313845,19818,65173,3554
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US12,12,Florida,4472654,298595,70644,40265,14375,1095159,100214,21729,16168,4773,2866005,177350,45419,21935,8896,511490,21031,3496,2162,706
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US12,12,Florida,11359547,3268834,127325,645586,36057,1898547,923404,27884,152655,9373,6585420,2034373,81656,423865,23510,2875580,311057,17785,69066,3174
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US12,12,Florida,15832201,3567429,197969,685851,50432,2993706,1023618,49613,168823,14146,9451425,2211723,127075,445800,32406,3387070,332088,21281,71228,3880
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US12,12,Florida,4622640,313020,73597,42105,15011,1121793,104054,22478,16782,4954,2960280,186262,47219,22948,9267,540567,22704,3900,2375,790
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US12,12,Florida,11482439,3329763,129782,672395,37362,1907563,931758,28280,157765,9681,6604028,2068438,82389,439126,24234,2970848,329567,19113,75504,3447
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US12,12,Florida,16105079,3642783,203379,714500,52373,3029356,1035812,50758,174547,14635,9564308,2254700,129608,462074,33501,3511415,352271,23013,77879,4237
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US13,13,Georgia,738795,86790,38005,11685,6588,271851,34011,14498,4858,2477,449436,50627,23001,6540,3996,17508,2152,506,287,115
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US13,13,Georgia,5546175,3004896,65149,359165,11999,1241025,892508,16914,99317,3980,3528129,1898386,42600,238925,7458,777021,214002,5635,20923,561
cen42010,"April 1, 2010 Census",totpop,Total,0400000US13,13,Georgia,6284970,3091686,103154,370850,18587,1512876,926519,31412,104175,6457,3977565,1949013,65601,245465,11454,794529,216154,6141,21210,676
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US13,13,Georgia,738879,86803,38012,11688,6589,271851,34011,14500,4858,2477,449520,50640,23006,6543,3997,17508,2152,506,287,115
